anime_id,name,genre,type,episodes,rating,members
11733,Chi-Sui Maru 2nd Season,Comedy,TV,34,5.08,114
11731,Chi-Sui Maru Specials,Comedy,Special,2,5.33,94
27855,Chibi Neko Chobi/Chibi Neko Kobi to Tomodachi,Kids,OVA,1,5.71,57
29947,Chibikuro Sambo no Tora Taiji,Kids,Movie,1,5.8,57
29948,Chibikuro Sambo to Futago no Otouto,Kids,Movie,1,6,54
32417,Chibinacs,Comedy,TV,25,5.5,39
32418,Chibinacs 2.0,Comedy,TV,25,4.33,36
32419,Chibinacs 3,Comedy,TV,25,4.43,36
33862,Chichi Kaeru,Drama,ONA,1,4.56,41
31129,Chichi to Ko,Drama,Special,1,6,45
33859,Chicken Papa,Comedy,ONA,1,3,45
29792,Chiisana Itsutsu no Ohanashi,Kids,Movie,1,4.78,93
29793,Chikara Bashi,Kids,Movie,1,4.59,103
7354,Chikara to Onna no Yo no Naka,Historical,Movie,1,5.31,175
5908,Chinpui,Comedy,TV,56,6.15,222
10039,Chinpui Specials,Comedy,Special,2,5.7,87
10040,Chinpui: Eri-sama Katsudou Daishashin,Comedy,Movie,1,6,107
6687,Chinyuuki: Tarou to Yukai na Nakama-tachi,Comedy,OVA,3,6,186
17689,Chironup no Kitsune,Drama,Movie,1,7.48,196
23191,Chokin no Susume,Comedy,Movie,1,6,71
34259,Chotto Ugoku!? &quot;Futeneko&quot;,Comedy,OVA,1,6,17
31749,Chou Kidougai-ku: Kashiwa-no-Ha,Mecha,ONA,3,4.86,475
31690,Chuugakusei,Comedy,OVA,2,5,52
32762,Circles,Music,Music,1,4.79,34
25969,Clock,Dementia,Special,1,4.04,84
13505,Cofun Gal no Coffy Campus Life,Comedy,TV,11,5.78,78
13511,Cofun Gal no Coffy: Cofunderella,Comedy,Movie,1,5,64
13509,Cofun Gal no Coffy: Juuninin to Ikareru Kofun-tachi,Comedy,Movie,1,4.29,66
30923,Colorful Ninja Iromaki,Fantasy,Movie,1,6,442
32628,Columbus no Daibouken,Historical,OVA,1,6.5,35
29749,Convenience Store Senki Purin-tai,Comedy,ONA,8,4.48,59
29711,Countdown,Dementia,Movie,1,4.25,62
30955,Crazy Monkey,Ecchi,Movie,1,4.81,92
33534,Curly,Comedy,ONA,1,4.7,54
6760,Cynical Hysterie Hour: Henshin!,Comedy,Movie,1,5.23,105
6762,Cynical Hysterie Hour: Utakata no Uta,Comedy,Movie,1,6.15,126
6761,Cynical Hysterie Hour: Yoru wa Tanoshii,Comedy,Movie,1,5.59,102
10887,Dame Oyaji,Comedy,TV,26,6.07,109
32858,Dareka no Santa Claus,Music,Music,1,5.51,75
34060,Dead World,Horror,ONA,Unknown,3.89,302
30893,Deban Desu Yo! Onigirizu,Comedy,TV,6,4,163
23189,Dekoboko Shin Gachou: Meian no Shippai,Comedy,Movie,1,7.08,102
31644,Deniroo&#039;s Circus,Comedy,Special,1,3.57,69
16572,Dokgotak: Taeyang-eul Hyanghae Deonjyeola,Sports,Movie,1,5.5,72
29713,Don&#039;t You Wish You Were Here?,Dementia,Movie,1,5.67,78
18451,Don: Gokudou Suikoden,Drama,OVA,2,5.36,128
11625,Donbe Monogatari,Kids,Special,1,5.67,107
5916,Donguri no Ie,Drama,Movie,1,7,106
8451,Donguri to Yamaneko,Drama,OVA,1,6.35,229
2639,Dorami-chan: Hello Kyouryuu Kids!!,Fantasy,Movie,1,5.9,135
2636,"Dorami-chan: Wow, The Kid Gang of Bandits",Fantasy,Movie,1,5.35,126
27577,Doubutsu Dai Yakyuu Sen,Sports,Movie,1,5.67,68
8478,Doubutsu Kankyou Kaigi,Kids,TV,20,5.68,151
20009,Doubutsu Mura Monogatari,Kids,TV,100,6.92,98
7498,Doubutsu Olympic Taikai,Comedy,Movie,1,4.51,149
31555,Doushitemo Eto ni Hairitai,Comedy,TV,13,6.79,155
30935,Douwa Mondai to Jinken: Anata wa Dou Kangaemasuka,Drama,OVA,1,8,42
31261,Drill,Dementia,Movie,1,3.4,106
20201,Easy Cooking Animation: Seishun no Shokutaku,Comedy,TV,25,5.2,87
16257,Efficus: Kono Omoi o Kimi ni...,Magic,OVA,2,4.93,116
6517,Eiga! Tamagotchi Uchuu Ichi Happy na Monogatari!?,Kids,Movie,1,6.56,203
3243,Elec-king The Animation,Comedy,TV,13,6.55,96
15137,Entotsuya Peroo,Kids,Movie,1,4.6,150
34119,Escalator-jou no Hokou no Kiken-sei,Drama,Special,1,3.33,37
30193,Eun-sil-i,Drama,Movie,1,5.81,163
33114,Experiment,Dementia,Movie,1,4,60
34140,Eyedrops,Space,ONA,4,4.83,65
29395,Fafa Movie,Slice of Life,ONA,2,3.81,91
29987,Flicker Love No.1,Dementia,Movie,1,4.91,57
33536,Fly,Fantasy,ONA,1,3.73,47
29857,Fojiao Donghua: Dashi Zhi Pusa Nianfo Yuantong Zhang,Drama,Special,1,4.52,64
8749,Forestry,Comedy,Special,1,4.45,124
29379,Form of Stress,Mecha,Movie,1,3.75,44
18005,Forza! Hidemaru,Sports,TV,26,6.44,102
32058,Four Seasons: Fuuka to Nanami,Cars,ONA,1,4.52,162
30010,Frame Arms: A Violent Struggle,Mecha,OVA,1,4.22,234
26347,From Osaka with Cheer!,Slice of Life,ONA,4,4.33,109
10533,Fujilog,Comedy,TV,13,5.75,275
10997,Fujilog 2nd Season,Comedy,TV,13,5.72,165
33872,Fujinkoron-senpai,Comedy,ONA,1,4.4,64
29923,Fukusuke,,Movie,1,4.69,103
22345,Funny Pets 2nd Season,Comedy,TV,12,3.92,77
8218,Fushigi na Elevator,Fantasy,Movie,1,5.71,251
29919,Fushigi na Taiko,Kids,Movie,1,5.24,124
33842,Fushigi no Yappo Shima: Pukipuki to Poi,Kids,TV,25,8.5,24
13423,Fushigi Sekai Atagoul Monogatari,Adventure,OVA,1,5.14,109
5594,Fuusen no Doratarou,Kids,TV,13,5.95,112
29445,Gakkyuu Ou Yamazaki Specials,Comedy,Special,2,6.29,42
33827,Gakushuu Animation Nihon Koku Kenpou,Historical,OVA,1,6,20
8862,Ganbare Goemon: Jigen Jou no Akumu,Comedy,OVA,1,6.06,128
23863,Ganbare Swimmy,Adventure,Movie,1,7.6,55
9886,Ganbare! Moudouken Serve,Slice of Life,Special,1,5.8,92
16908,Ganbare! Oden-kun,Comedy,TV,102,5.83,97
10995,Ganbare!! Nattou-san,Comedy,TV,4,5.75,84
30362,Garon,Sci-Fi,Movie,1,6.8,187
12451,Gattai Robot Atranger,Mecha,OVA,1,4.77,115
21525,Geba Geba Shou Time!,Comedy,OVA,1,5,50
24677,Gegege no Kitarou: Kitarou Tanjou-hen,Supernatural,Special,1,5.13,103
32775,Gene,Music,Music,1,3.95,68
29665,Genei Toshi,Dementia,Movie,1,4.13,98
10540,Genki!! Ekoda-chan,Comedy,TV,22,5.5,189
24905,Go-hiki no Kobuta to Charleston,Music,Music,1,4,85
29918,Go-hiki no Kozaru-tachi,Demons,Movie,1,3.88,78
20703,Goannai Shimasu Another World e,Slice of Life,OVA,1,6.08,84
31692,Gogulyeoui Jeolm-eun Musadeul,Historical,TV,Unknown,4.75,35
30796,Gokudou Sakaba Denden: Gokudou Daisensou Gaiden,Comedy,ONA,3,5.5,60
7177,Gokyoudai Monogatari,Comedy,TV,32,6.5,181
29924,Goman-hiki,Kids,Movie,100,7,56
9535,Gongitsune,Adventure,Movie,1,7.22,312
30106,Graphillion: Kazoeage Oneesan wo Sukue,Kids,ONA,1,3.75,87
31263,Grim,Dementia,Movie,1,4.32,121
19751,Gu-Gu Ganmo (Movie),Comedy,Movie,1,5.58,69
31510,Guitar,,Movie,1,4.11,47
28347,Guitar Shoujo!,Slice of Life,Special,1,4.54,134
8195,Guru Guru Town Hanamaru-kun,Kids,TV,101,6.53,157
26089,Gutchonpa Omoshiro Hanashi,Kids,TV,5,6.67,44
10246,Hajimete no Christmas,Kids,Special,1,6.3,89
29972,Hakuchuu Meikyuu,Dementia,ONA,1,3.02,99
23709,Hana to Shounen,Fantasy,OVA,1,7.25,55
33885,Hane (2016),Music,Music,1,5.24,66
30861,Happy Bogeys,,Movie,12,8.17,38
32783,Happy Hour,Music,Music,1,4.24,69
30411,Happy Jozy,Comedy,TV,Unknown,5.38,211
20529,Harinezumi,Music,Music,1,5.34,125
9807,Harley Spiny,Kids,TV,140,6.06,93
31583,Haruko no Bouken,Dementia,Movie,1,3.9,129
34412,Hashiri Hajimeta bakari no Kimi ni,Music,Music,1,6.76,239
10539,Hato no Oyome-san,Comedy,TV,22,3.62,168
10603,Hayabusa: Back to the Earth,Historical,Movie,1,5.8,125
10602,Hayabusa: Back to the Earth - Kikan,Historical,Movie,1,4.3,119
10623,Hayan Ma-eum Baeggu,Adventure,TV,13,7.06,359
28749,Heijoukyou: Yasukerashi Miyako,Historical,Movie,1,7,99
18587,Hello Kitty no Alps no Shoujo Heidi II: Klara to no Deai,Kids,OVA,1,6.04,155
29535,Hello Kitty no Hajimete no Christmas Cake,Kids,OVA,1,6.17,65
18031,Hello Kitty no Happy! Kasou Taikai,Kids,OVA,1,6.43,110
18823,Hello Kitty no Kieta Santa-san no Okurimono,Kids,OVA,1,5.59,110
17953,Hello Kitty no London ni Orita Uchuujin,Kids,OVA,1,6.3,104
18589,Hello Kitty no Minna no Mori wo Mamore!,Kids,OVA,1,6.61,111
18829,Hello Kitty no Shiawase no Aoi Hotaru,Kids,OVA,1,6,100
18825,Hello Kitty no Shiawase no Tulip,Kids,Special,1,6.14,109
31585,Henkei Sakuhin Dai 2-ban,Dementia,Movie,1,2.69,92
4417,Hennako-chan,Comedy,ONA,6,6.04,129
16552,Heong-geuli Beseuteu 5,Sports,Movie,1,4.5,81
23659,Hi no Tori: Hagoromo-hen,Drama,Movie,1,6.42,139
8967,Hidari no O&#039;Clock!!,Drama,OVA,2,6.59,124
32943,Hikari: Kariya wo Tsunagu Monogatari,Sports,Special,1,5.52,171
17405,Hino Hideshi Toukaidou Yotsuya Kaidan,Horror,OVA,1,6.17,213
30072,Hito no Kita Tooku Nagai Michi,Historical,Movie,1,4.92,78
34115,Hitori de Nayamanaide Issho ni Kangaeyou,Drama,Movie,1,4.22,29
27375,Hitoribotchi,Drama,Movie,1,6,60
10509,Hoero! Bun Bun (Movie),Kids,Movie,1,6.28,120
32636,Hokori Inu no Hanashi,,ONA,1,4.36,51
5207,Hokuro Kyoudai Full Throttle!!!!,Comedy,ONA,7,3.97,127
31511,Holiday,,Movie,1,6.56,37
29587,Home My Home,Kids,Movie,1,4.13,106
30161,Horoscope: Anata no Seiza,Music,Music,1,4.29,50
11213,Hoshi no Ko Poron,Sci-Fi,TV,260,6.76,117
3414,Hula Kappa,Comedy,TV,78,6.09,168
16776,Hurdle,Drama,Movie,1,5.14,109
19071,"Hyakumannen Attara, Dousuru?",Kids,OVA,1,5,61
10238,Hybrid Deka,Comedy,Movie,1,5,94
29671,Hyoutan,Psychological,Movie,1,4.74,88
16007,Hyoutan Suzume,Fantasy,Movie,1,5,136
9902,Hyper ERT,Kids,TV,20,6,73
31509,Ichi-gan Kuni,,Movie,1,7.17,36
6060,Ichigatsu ni wa Christmas,Romance,OVA,1,5.93,247
9518,Ichigo Ichie: Kimi no Kotoba,Comedy,TV,13,6.9,274
3164,Ichigo Ichie: Koibana Tomobana,Comedy,TV,13,7.1,260
31135,Idea ga Tsukamaranai.,Dementia,Movie,1,4,57
30938,Ijime Juuyon-sai no Message,Drama,OVA,1,5.5,38
21053,Ikemen Kyuugo-tai Nurse Angels,Comedy,TV,10,5.44,95
28487,Ikite Iru,,OVA,1,5.75,42
29814,Ikiteirutte Subarashii!,Kids,Movie,1,4.42,78
3973,Ikuze! Gen-san,Comedy,ONA,24,6.24,125
34179,Ima no Watashi ni Dekiru Koto...,Sci-Fi,ONA,2,5.4,234
24577,Imokawa Mukuzo: Chuugaeri no Maki,Comedy,Movie,1,6.17,79
29926,Inaka Nezumi to Machi Nezumi,Kids,Movie,1,4.28,89
32227,Inemuri Buu-chan,Kids,Movie,1,4.11,53
14211,Instant History,Historical,TV,312,6.68,155
29709,Introspection,Dementia,Movie,1,5.29,58
10847,Inumarudashi,Comedy,TV,4,5.47,332
25109,Inuyama Kamiko no Kireigoto ja Owaranai!,Slice of Life,ONA,2,4.8,107
10760,Issunboushi,Drama,Movie,1,6,120
23183,Itazura Post,Comedy,Movie,1,7,77
32252,Japonese,Comedy,Movie,1,6.67,35
29928,Jataka Monogatari: Kiniro no Shika,Kids,Movie,1,4.52,79
23869,Ji no Nai Hagaki,Slice of Life,OVA,1,6,56
29623,Jiaoao de Jiangjun,Drama,Movie,1,5.64,107
32800,Jijii: Owari no Hajimari,Music,Music,1,4.28,66
29645,Jikan,Dementia,Movie,1,3.77,98
32777,Jitensha-hen,Music,Music,1,3.53,67
30392,Joukyou Monogatari,Slice of Life,Movie,1,5.4,110
10889,Jungle Kurobee,Comedy,TV,31,6.8,127
29409,Juu-nin no Chiisa na Indian,Kids,Movie,1,3.5,103
27845,Juupiki no Kaeru,Kids,OVA,2,6.25,49
9606,Kaba no Potomasu,Kids,Movie,1,6.13,68
33867,Kabi Usagi,Comedy,ONA,Unknown,6.4,47
33870,Kabi Usagi: Game Center,Comedy,ONA,1,4.17,39
33869,Kabi Usagi: Hikouki,Comedy,ONA,1,3.92,38
33868,Kabi Usagi: Kaichuu,Comedy,ONA,1,4.17,36
33695,Kabushikigaisha Aokishouji,Comedy,Special,2,3.41,61
30921,Kacchikenee!,Supernatural,Movie,1,6.28,855
10757,Kachikachi Yama,Drama,Movie,1,5.33,148
33134,Kachikachi Yama (1939),Fantasy,Movie,1,7,35
33135,Kachikachi Yama (1940),Fantasy,Movie,1,6.5,45
33136,Kachikachi Yama (1958),Fantasy,Movie,1,5.67,33
30457,Kachikachi Yama no Shouboutai,Comedy,Movie,1,6.19,101
33133,Kachikachi Yama: Umi Yama-hen,Fantasy,Movie,1,5.5,56
29746,Kaden Manzai John TV Show!,Comedy,TV,25,5.67,42
31599,Kaette Kite yoo Toyama kara,Comedy,ONA,Unknown,4.17,51
29870,Kagami,Romance,Movie,1,4.49,119
18475,Kagayake! Yuujou no V Sign,Sports,OVA,1,5.67,79
7856,Kage no Kodomo,Dementia,Movie,1,6.76,174
23569,Kagirinaki Rakuen,Slice of Life,Movie,1,7.25,86
33607,Kahei no Umi,Historical,Movie,1,9.33,44
32197,Kaijuu Sakaba Kanpai! Specials,Comedy,Special,13,4.6,48
21551,Kaitei Toshi no Dekiru made,Sci-Fi,Movie,1,8,64
28111,Kaitou Gary no Nihonjin Kouryakuhou!,Drama,OVA,1,5.54,62
19053,Kaitou Jigoma Ongaku-hen,Music,Movie,1,4.75,88
17403,Kaitou Lupin: 813 no Nazo,Mystery,Special,1,6.73,301
30704,Kakko Kawaii Sengen! Specials,Comedy,Special,14,5.13,106
34006,Kakuchou Shoujo-Kei Trinary,Mecha,ONA,Unknown,7.5,401
30245,Kamaishi no &quot;Kiseki&quot;: Inochi wo Mamoru Tokubetsu Jugyou,Drama,Special,1,5,92
29985,Kamen no Marionette-tachi,Dementia,Movie,1,6.75,61
34292,Kamigami no Ki,,TV,Unknown,4.33,76
33177,Kamotori Gonbee,Kids,Movie,1,3.89,49
24977,Kana Kana Kazoku,Comedy,ONA,Unknown,5.11,98
31604,Kana Kana Kazoku Shorts: Naru Haya Kakusan Kibou,Comedy,ONA,6,4.38,53
30442,Kana Kana Kazoku x Himitsukessha Taka no Tsume Collaboration Film,Comedy,ONA,1,4.45,71
31605,Kana Kana Kazoku: Kakusan Mare Bo ! 1-Wa-5-wa oo Matome Koukai… Ka na?,Comedy,ONA,1,5.11,44
31603,Kana Kana Kazoku: Rika in Wonderland,Comedy,ONA,1,4.25,57
30443,Kana Kana Kazoku: Shinnen no Goaisatsu,Comedy,ONA,1,3.74,84
30444,Kana Kana Kazoku: Stop Rubella,Comedy,ONA,1,4.14,71
30743,Kanagatari. Kanabakari.: Kanadian Families,Slice of Life,OVA,1,6.36,209
24049,Kanai,Mecha,ONA,1,4.12,132
29551,Kanimanji Engi,Fantasy,Movie,1,4.79,103
30435,Kankou Taisen Saitama: Sakuya no Tatakai,,ONA,4,4.24,103
31506,Kappa no Ude,,Movie,1,4.46,62
27841,Karasu no Panya-san/Dorobou Gakkou,Kids,OVA,2,5.67,56
29489,Karasu no Puuta,Kids,TV,Unknown,8,42
9371,Karl to Fushigi na Tou,Kids,TV,26,5.14,176
29661,Karma,Dementia,Movie,1,4.49,106
31926,Kashikokimono,Music,Movie,1,4.93,121
9832,Katte ni Shirokuma,Comedy,OVA,1,6.04,120
22111,Kattobase! Dreamers: Carp Tanjou Monogatari,Sports,Movie,1,5.2,71
28691,Kemurigusa Monogatari,,Movie,1,7.33,56
27837,Kenritsu Umisora Koukou Yakyuubu-in Yamashita Tarou-kun,Sports,OVA,1,5.67,100
22619,Kero Kero Keroppi no Tomodachitte Ii na,Kids,OVA,1,6.31,71
8353,Ketsuinu,Comedy,TV,13,5.04,270
7525,Kick Off 2002,Sports,TV,26,6.5,135
9292,Kiki to Lala no Aoi Tori,Kids,Movie,1,6.12,158
17977,Kiki to Lala no Hakuchouza no Ohimesama,Kids,OVA,1,5,90
17483,Kiki to Lala no Hansel to Gretel,Kids,OVA,1,4,82
17485,Kiki to Lala no Ohimesama ni Naritai,Kids,OVA,1,5.65,98
17979,Kiki to Lala no Papa to Mama ni Aitai,Kids,OVA,1,4.88,86
21749,Kimama ni Idol,Music,OVA,1,6.19,115
22595,Kimezou no Kimarimonku Ja Kimaranee.,Comedy,ONA,12,4.91,64
22597,Kimezou no Kimarimonku Ja Kimaranee. Featuring Sabu-Otoko,Comedy,ONA,12,5,57
34233,Kimoshiba,Comedy,TV,Unknown,7,81
29555,Kinken Chochiku Shiobara Tasuke,Historical,Movie,1,4.21,101
10759,Kintarou,Drama,Movie,1,5.93,91
31071,"Kinyoru, Abe Reiji: Heikinteki na Salaryman no Ijou na Nichijou",Comedy,TV,5,4.14,234
23349,Kirin Monoshiri Yakata,Kids,TV,1565,5.56,116
30079,Kirin no Otenki Mama-san,Fantasy,Special,12,3.53,109
33858,Kissaten Soudou,Comedy,ONA,1,3.46,34
32693,Kitakaze to Taiyou,Kids,Movie,1,4.56,48
30407,Kitsutsuki: The Ten Hole Stories,Dementia,Movie,1,4.53,74
29543,Kitty to Daniel no Suteki na Christmas,Kids,OVA,1,6.4,49
33915,Kitty-chan wo Sagase! Toyama-shi Stamp Rally,Comedy,ONA,1,4.25,64
34286,KiyaKiya,Psychological,Music,1,5.67,26
34120,Kizuna (ONA),Drama,ONA,1,5.13,31
29920,Kobutori (1957),,Movie,1,4.75,90
34503,Kochinpa! Dainiki,Comedy,TV,24,3.4,75
31587,Kojin Toshi,Dementia,Movie,1,3.79,130
26293,Kokoro no Hanataba,Kids,OVA,1,7.5,46
29738,Konchuu Monogatari Tentoumu Chu! to Mitsubachi Hatsu Chu!,Music,TV,10,5.47,75
30129,Konna Ko Iru kana,Kids,TV,Unknown,4,38
30212,Kono Mayonnaise wa Yuru Sugiru,Dementia,Movie,1,4.25,79
29745,Korokoro Animal,Kids,TV,60,6,43
29759,Korokoro Animal 2,Kids,TV,51,4.67,45
7189,Kotatsu Neko,Comedy,TV,26,5.07,291
33123,Koto Nakare Hero Gingerman,Comedy,TV,12,3.8,39
32626,Kozaru no Buranko,Kids,Movie,1,4.95,60
33528,Kubbe Kort Animasjon,Fantasy,ONA,24,5.64,44
24797,Kubire 3 Sisters,Comedy,Special,7,3,57
30176,Kujira,Adventure,Movie,1,5.74,77
11197,Kuma no Puutarou,Comedy,TV,30,6.3,79
28053,Kumo no Ito,Fantasy,Movie,1,5.8,158
26279,Kumo no Ito (OVA),Fantasy,OVA,1,6.36,67
29718,Kumo no Ito (Special),Drama,Special,1,6.6,58
5809,Kupu~!! Mamegoma!,Kids,TV,51,6.44,380
30395,Kuripuri*Kuripura,Comedy,Movie,1,3.2,104
29603,Kurokan,Sports,ONA,Unknown,6.64,120
18773,Kuwagata Tsumami,Comedy,ONA,84,6.5,68
31539,Kyoufu! Zombie Neko,Comedy,TV,Unknown,5.71,911
6206,La Vilaine LuLu,Comedy,Special,13,4.5,108
31673,Larva 2nd Season,Comedy,TV,34,7.05,92
31674,Larva 3rd Season,Comedy,TV,26,7.09,60
29712,Learn to Love,Dementia,Movie,1,5.5,89
23597,Legend of Basara: Shinbashi Theater,Comedy,Special,1,6.31,163
29003,Lena lena,Slice of Life,TV,13,5.33,69
31054,"Letchu, Getchu, Saru Getchu",Comedy,TV,76,5.05,104
32310,"Letchu, Getchu, Saru Getchu Episode 0",Comedy,Special,1,3.52,54
32784,Lina Poe Poe,Music,Music,1,3.93,69
18155,Linetown,Comedy,TV,50,6.18,369
13177,Little Charo,Slice of Life,TV,50,6.57,131
13179,Little Charo 2,Slice of Life,TV,50,6.3,103
13465,Little Charo: Touhoku-hen,Kids,TV,12,6.25,102
32844,Love Will Find the Way Back Home,Music,Music,1,4.89,72
23901,Lovely Movie: Itoshi no Muco Season 2,Slice of Life,TV,22,5.58,293
23899,Lovely Movie: Itoshi no Muco Specials,Slice of Life,Special,3,4.67,166
7500,Maabou no Shounen Koukuu Tsuwamono,Historical,Movie,1,5.88,110
30055,Mabeob Chunjamun: Daemawangui Buhwaleul Magala,,Movie,1,4.6,41
30673,Made in Japan,Comedy,Movie,1,4.43,46
3828,Maegami Tarou,Adventure,Special,1,6.08,105
33907,Magical Music Train,Music,Music,1,3.53,61
15407,Magical Suite Prism Nana,Magic,OVA,7,7.93,6797
22239,Mahou no Yousei Persia Pilot,Magic,Special,1,5.09,151
9818,Mak Dau BoloYao WongZi,Comedy,Movie,1,7.18,102
30051,Mak Dau Dang Dang Ban wo Xin,Comedy,Movie,1,6.11,56
9817,Mak Dau Goo Si,Comedy,Movie,1,7.02,136
30052,Mak Dau wo He wo Mama,Comedy,Movie,1,6.25,56
9819,Mak Dau Xiang Dang Dang,Comedy,Movie,1,6.81,103
8372,Makoto-chan,Comedy,Movie,1,5.41,160
28989,Maku,Dementia,Movie,1,6.18,86
33705,Mameshiba the DVD Green Pea-shiba no Kutsujoku,Comedy,OVA,4,5.5,111
11525,Mamimume★Mogacho,Kids,TV,13,6.55,95
20183,Manga Ijin Monogatari,Historical,TV,46,6.87,141
23001,Manga Jinbutsushi,Historical,TV,365,6.91,71
11829,Manga Mitokoumon,Historical,TV,46,7.15,169
9856,Manga Nihon Emaki,Historical,TV,46,6.17,122
10709,Manga Nihon Keizai Nyuumon,Drama,TV,25,6.67,86
11245,Manga Nihonshi,Historical,TV,52,6.2,114
22509,Manga Nihonshi (NHK Han),Historical,TV,40,7.55,188
10282,Manga Nippon Mukashibanashi,Historical,TV,12,5.95,174
10285,Manga Nippon Mukashibanashi (Movie),Historical,Movie,1,6.05,110
5987,Marin to Yamato: Fushigi na Nichiyoubi,Kids,OVA,1,5.69,137
6942,Marine Snow no Densetsu,Sci-Fi,Special,1,6.32,184
29963,Marude Sekai,Music,Music,1,3.93,79
30781,Matsubara-kun,Comedy,ONA,5,4.59,84
33843,Matsubara-kun: Mackie E no Ouen Message,Comedy,ONA,1,3.38,48
29719,Maze Maze Wien,Dementia,Movie,1,5.9,59
9820,"McDull, the Alumni",Comedy,Movie,1,6.38,83
11711,Me wo Samase Toragorou,Kids,Special,1,5.67,69
9334,Mecha☆Afro-kun,Comedy,OVA,1,6.25,183
25267,Megumi to Taiyou II: Kajuu Gummi Tweet Mystery - Kieta Sapphire Roman no Nazo,Mystery,Special,1,4.94,154
25491,Megumi to Taiyou III: Kajuu Gummi Tweet Fantasy - Timeline World,Fantasy,Special,1,4.94,128
7616,Michi,Drama,Movie,4,8,187
7751,Midnight Horror School,Comedy,TV,52,6.9,328
31268,Miira no Yume,Dementia,Movie,1,2.97,98
32402,Mim Mam Mint,Comedy,TV,Unknown,4.1,228
31582,Mimizu Monogatari,Dementia,Movie,1,3.39,139
29767,Minamo,,Movie,1,4.04,106
7452,Mini Moni Yaru no da Pyon!,Comedy,TV,66,4.78,146
34122,Minna de Bokumetsu Inshu Unten,Drama,Special,1,4.56,48
25051,Miracle Giants Doumu-kun Special,Sports,Special,1,5.55,73
32251,Mirai e no Kakehashi: Bridge for Future,Slice of Life,ONA,6,5.18,282
33980,Mirai ni Mukete: Bousai wo Kangaeru,Drama,Movie,1,9,77
4096,Mizu no Tane,Historical,Movie,1,5.07,144
34519,Mobile Suit Gakuen: G-Reco Koushien,Comedy,Special,9,5.67,94
29833,Mochi Mochi no Ki,Kids,Movie,1,4.27,99
11959,Moeru! Oniisan (OVA),Comedy,OVA,2,5.89,104
5241,Mofu☆Mofu,Kids,TV,11,4.67,220
23005,Mogura no Motoro,Slice of Life,Movie,1,9.5,62
10758,Momotarou,Drama,Movie,1,5.57,183
33401,Momotarou (Music),Music,Music,1,3.65,84
31924,Monchhichiisu,Kids,TV,20,4.8,39
18743,Money Wars: Nerawareta Waterfront Keikaku,Seinen,OVA,1,5.05,130
22221,Monoshiri Daigaku: Ashita no Calendar,Historical,TV,1274,6.8,112
25541,Moom,Kids,Movie,1,6,100
30397,Mori no Kuma-san,Slice of Life,Movie,1,3.96,101
7529,Mori no Ongakukai,Comedy,Movie,1,6.13,105
12613,Morizo to Kikkoro,Kids,TV,52,5.42,76
26115,Moudouken Quill no Isshou,Drama,OVA,1,6.2,57
29895,Muku no Ki no Hanashi,Kids,Movie,1,4.04,84
9948,Music Up,Music,TV,52,6.23,147
33479,Muzumuzu Eighteen,Slice of Life,TV,Unknown,3.8,72
33537,My Home,Slice of Life,ONA,1,5.14,45
17100,Nae Ireumeun Dokgotak,Sports,Movie,1,5,66
32776,Nagisa,Music,Music,1,3.85,69
32876,Nameko: Sekai no Tomodachi,Comedy,TV,Unknown,5.6,261
30398,Nani ga Dekiru ka na,Comedy,Movie,1,3.52,101
33861,Nani no Yaku ni Mo Tatanai Karappona Hanashi,Comedy,ONA,2,3.5,33
33266,Nanocore,Sci-Fi,ONA,10,6.17,163
33272,Nanocore: 2016 New Year Special,Music,Music,1,4.93,102
28695,Nansensu Monogatari Dai Ippen: Sarugashima,Adventure,Movie,1,5.11,126
29715,Nar Doma,Comedy,TV,26,5.02,2124
32276,Nar Doma Manner Movie,Comedy,Movie,1,3.67,65
32275,Nar Doma Special,Comedy,Special,1,8,71
33130,Naze Ikiru: Rennyo Shounin to Yoshizaki Enjou,Historical,Movie,1,6.43,507
24903,Neko Funjatta,Music,Music,1,4.15,79
5925,Neko Hiki no Ororane,Fantasy,OVA,1,6.72,163
33398,Neko Konogoro,Comedy,TV,Unknown,2.8,186
33727,Neko no Dayan: Fushigi Gekijou,Kids,TV,Unknown,4.25,90
31562,Neko no Dayan: Nihon e Iku,Kids,TV,12,6.5,141
33826,Neko no Kuni no Kenpou,Historical,OVA,1,7.33,20
13497,Neko no Sumu Shima,Drama,Special,1,5,202
24573,Neko to Nezumi,Comedy,Movie,1,5.57,72
29851,Nekoronde Mite ne.,Comedy,ONA,14,3.43,54
29844,Nekoronde TV.,Comedy,TV,12,4.55,46
30647,Nemuranu Machi no Cinderella: Hirose Ryouichi - Memorial Date,Romance,ONA,1,5.24,255
27843,Nemurenu Yoru no Chiisana Ohanashi,Kids,OVA,3,6.25,53
30217,Neo Faust,Supernatural,Special,1,5.38,138
30864,New Tokyo Ondo,Dementia,Movie,1,3.92,84
27849,Nezumi-kun no Chokki,Kids,OVA,4,7,44
7713,Nihon Mukashibanashi: Saru Kani,Fantasy,Movie,1,4.88,130
22413,Nihon Mukashibanashi: Warashibe Chouja,Kids,Movie,1,6.44,60
22325,Ningen Kakumei,Slice of Life,OVA,20,8,86
31033,Nintama Rantarou: Dokutake Onsen no Dan,Comedy,Special,1,6.07,91
